movieId,title,genres,top_actors
1385,Under Siege (1992),Action|Drama|Thriller,"Steven Seagal, Tommy Lee Jones, Gary Busey, Erika Eleniak, Colm Meaney"
154307,Sepia Cinderella (1947),(no genres listed),"Billy Daniels, Sheila Guyse, Tondaleyo, Ruble Blakey, Percy Verwayen"
237986,Zombies: A Living History (2011),Documentary,"Peter Outerbridge, Max Brooks, Steven Schlozman, Rebekah McKendry"
219003,Athlete A (2020),Crime|Documentary,"Maggie Nichols, Jamie Dantzscher, Mark Alesia, Rachael Denhollander, Géza Poszar"
201360,Sick Girl (2006),Horror,"Angela Bettis, Erin Brown, Mike McKee, Jesse Hlubik, Marcia Bennett"
169112,Love Me Not (2006),Drama,"Monica Bellucci, Bernard Campan, Gérard Depardieu, Jean-Pierre Darroussin, François Rollin"
149731,Senn (2013),Adventure|Mystery|Sci-Fi,"Zach Eulberg, Lauren Elyse Taylor, Taylor Lambert, Wylie Herman, Paul R. Frommer"
112017,"Child Is Born, A (1939)",Drama,"Geraldine Fitzgerald, Jeffrey Lynn, Gladys George, Gale Page, Spring Byington"
136748,The Brooke Ellison Story (2004),Drama,"Mary Elizabeth Mastrantonio, John Slattery, Lacey Chabert, Vanessa Marano, Jenson Goins"
288973,To End All War: Oppenheimer & the Atomic Bomb (2023),Documentary,"J. Robert Oppenheimer, Ellen Bradbury Reid, Christopher Nolan, Jon Else, Kai Bird"
289761,You Can't Do That! The Making of 'A Hard Day's Night' (1995),Documentary,"Phil Collins, Roger Ebert, Paul McCartney, John Lennon, Ringo Starr"
220518,Follow Me (2020),Horror,"Keegan Allen, Holland Roden, Denzel Whitaker, Ronen Rubinstein, Pasha D. Lychnikoff"
126034,Halloween (1931),(no genres listed),
59157,"Invisible Ray, The (1936)",Horror|Sci-Fi,"Boris Karloff, Bela Lugosi, Frank Lawton, Frances Drake, Violet Kemble Cooper"
162832,The Wounded Angel,Drama,"Omar Adilov, Timur Aidarbekov, Madiyar Aripbay, Madiyar Nazarov, Nurlybek Saktaganov"
158647,Premeditated Murder (1995),Drama,"Branka Katić, Nebojša Glogovac, Ana Sofrenović, Dragan Mićanović, Sergej Trifunović"
123953,Teresa's Tattoo (1994),Action|Comedy|Crime,"Adrienne Shelly, C. Thomas Howell, Nancy McKeon, Casey Siemaszko, Jonathan Silverman"
279442,Unboxed (2022),Horror,"Elaine del Valle, Katherine Diaz, Nicholas Ryan Hernandez, Samantha Lopez, Nicolas Candela"
166161,No Touching At All (2014),Drama|Romance,"Kosuke Yonehara, Masashi Taniguchi, Shou Tomita, Atsushi Korechika, Juri Aikawa"
93333,"Bank, The (1915)",Comedy,"Charlie Chaplin, Edna Purviance, Carl Stockdale, Charles Inslee, Leo White"
110512,"My Lady Margarine (Die Austernprinzessin) (Oyster Princess, The) (1919)",Comedy,"Victor Janson, Ossi Oswalda, Harry Liedtke, Julius Falkenstein, Max Kronert"
961,Little Lord Fauntleroy (1936),Drama,"Freddie Bartholomew, Dolores Costello, C. Aubrey Smith, Guy Kibbee, Henry Stephenson"
194044,Joe Rogan: Strange Times (2018),Comedy,Joe Rogan
184835,Lu Over the Wall (2017),Animation|Children|Fantasy,"Shota Shimoda, Soma Saito, Minako Kotobuki, Kanon Tani, Akira Emoto"
117372,V/H/S: Viral (2014),Horror|Thriller,"Patrick Lawrie, Emilia Ares, Celia K. Milius, Steve Berens, Garrett Bales"
177537,A Sort of Homecoming (2015),(no genres listed),"Laura Marano, Parker Mack, Katherine McNamara, Kathleen Wilhoite, Michelle Clunie"
196257,You Might Be the Killer (2018),Comedy|Horror,"Fran Kranz, Alyson Hannigan, Brittany S. Hall, Jenna Harvey, Bryan Price"
104627,Back from Eternity (1956),Drama,"Robert Ryan, Anita Ekberg, Rod Steiger, Phyllis Kirk, Keith Andes"
3938,"Slumber Party Massacre, The (1982)",Horror,"Michelle Michaels, Robin Stille, Michael Villella, Debra De Liso, Andree Honore"
214092,Dark Honeymoon (2008),Horror|Mystery|Thriller,"Daryl Hannah, Lindy Booth, Tia Carrere, Roy Scheider, Eric Roberts"
292473,The American Game (1979),Documentary,"Nathaniel Bellamy Jr., Julius Erving, Gil Ferschtman, Stretch Graham, Jules Irving"
509,"Piano, The (1993)",Drama|Romance,"Holly Hunter, Harvey Keitel, Sam Neill, Anna Paquin, Cliff Curtis"
229327,The Goddess (2019),Thriller,"Stefano Accorsi, Edoardo Leo, Jasmine Trinca, Serra Yılmaz, Sara Ciocca"
181399,Little Rose (2010),Drama|Romance,"Andrzej Seweryn, Magdalena Boczarska, Robert Więckiewicz, Jacek Braciak, Grażyna Szapołowska"
217230,10E (2019),(no genres listed),"Vahik Pirhamzei, Poema Oleas Mekhitarian, Karina Piliguian, Angelo Diona, Peter Nishan"
148606,The Unseen (1945),Mystery,"Joel McCrea, Gail Russell, Herbert Marshall, Phyllis Brooks, Isobel Elsom"
141680,Tom and Jerry (1955),Comedy|Drama|Romance,"Peter Lawford, Nancy Gates"
211043,Take Home Pay (2019),Action|Comedy,"Vito Vito, Tofiga Fepulea'i, Yvonne Maea-Brown, Cindy of Samoa, Simon Clark"
165185,Slave Girls from Beyond Infinity (1987),Action|Adventure|Sci-Fi,"Elizabeth Kaitan, Cindy Beal, Don Scribner, Brinke Stevens, Carl Horner"
150308,I Passed for White (1960),Drama,"Sonya Wilde, James Franciscus, Patricia Michon, Elizabeth Council, Griffin Crafts"
182983,Ask Your Heart (2010),(no genres listed),"Tuba Büyüküstün, Kenan Ece, Hakan Eratik, Ayla Algan, Hakan Karahan"
130840,Spring (2015),Horror|Romance|Sci-Fi,"Lou Taylor Pucci, Nadia Hilker, Nick Nevern, Augie Duke, Jeremy Gardner"
284801,Love at First Kiss (2023),Comedy|Romance,"Álvaro Cervantes, Silvia Alonso, Gorka Otxoa, Susana Abaitua, Pilar Castro"
228017,On Halloween (2020),Horror|Thriller,"Giselle van der Wiel, Telen Rodwell, Aaron J. March, Robert Harrell, James Pratt"
179107,The Legend of the Titanic (1999),Animation|Children,"Emanuela Rossi, Vittorio Guerrieri, Stefano Crescentini, Maria Teresa Cella, Ferruccio Amendola"
185629,La Bare (2014),Documentary,"Joe Manganiello, Dawn Rochelle, Nick Soto, Lance Winters, Dorman Dye"
193259,Gundermann (2018),Drama,"Alexander Scheer, Anna Unterberger, Kathrin Angerer, Milan Peschel, Axel Prahl"
212765,"Au Revoir, Mon Amour (1991)",(no genres listed),"Anita Mui Yim-Fong, Tony Leung Ka-fai, Carrie Ng, Kenneth Tsang, Hidekazu Akai"
2045,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance,"Reese Witherspoon, Ethan Embry, Jack Thompson, Sarel Bok, Robert John Burke"
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,"Woody Harrelson, Kiefer Sutherland, Dylan McDermott, Ernie Hudson, Marg Helgenberger"
50615,Killer of Sheep (1977),Drama,
260165,Kroos (2019),Documentary,"Toni Kroos, Jessica Kroos, Felix Kroos, Amelie Kroos, Birgit Kroos"
244314,На Байкал (2012),(no genres listed),"Aleksandr Khamnushkin, Mikhail Kozlov, Сергей Никонов, Михаил Козлов, Александр Хамнушкин"
189989,True Crime: Safe House (2012),Crime|Drama,"Morgana O'Reilly, Serena Cotton, Peter Elliott, Paul Gittins, Ryan Lampp"
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,
126217,Delivery: The Beast Within (2013),Horror|Thriller,"Laurel Vail, Danny Barclay, Elizabeth Sandy, Rob Cobuzio, Colter Allison"
98766,Carol Channing: Larger Than Life (2012),Comedy|Documentary|Musical,"Carol Channing, Loni Anderson, Mary Jo Catlett, Marge Champion, Tyne Daly"
157204,The Garden of Sinners - The Final Chapter (Epilogue) (2011),Animation|Mystery,"Maaya Sakamoto, Kenichi Suzumura"
104491,"Royal Scandal, A (1945)",Comedy|Drama,"Tallulah Bankhead, Charles Coburn, Anne Baxter, William Eythe, Vincent Price"
127610,Average Italian (2015),Comedy,
72735,Carla's Song (1996),Drama|Romance|War,"Robert Carlyle, Oyanka Cabezas, Scott Glenn, Louise Goodall, Salvador Espinoza"
156244,The Extra Girl (1923),Comedy,"Mabel Normand, Ralph Graves, George Nichols, Anna Dodge, Vernon Dent"
228897,The Weekend Fix (2020),(no genres listed),"Andrew Sensenig, Dave Coleman, Graham Greene, Margy Love, Taylor Fuchs"
43383,"Big House, The (1930)",Drama|Thriller,"José Crespo, Juan de Landa, Tito Davison, Luana Alcañiz, Giovanni Martino"
3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror,
164173,Planetarium (2016),Drama|Fantasy|Mystery,"Natalie Portman, Lily-Rose Depp, Emmanuel Salinger, Amira Casar, Pierre Salvadori"
27530,My Wife Is a Gangster (Jopog manura) (2001),Action|Comedy|Romance,"Shin Eun-kyung, Park Sang-myeon, Ahn Jae-mo, Kim In-kwon, Jang Se-jin"
160575,Mythica: The Iron Crown (2016),Fantasy,"Melanie Stone, Kevin Sorbo, Adam Johnson, Eve Mauro, Jake Stormoen"
190047,Hold Me While I'm Naked (1966),Comedy|Drama,"Donna Kerness, George Kuchar, Stella Kuchar, Andrea Lunin, Hope Morris"
170651,The Children of Iron Gods (1993),Drama,"Evgeniy Sidikhin, Aleksandr Kalyagin, Yuriy Yakovlev, Aleksandr Feklistov, Mikhail Golubovich"
205937,Seeing Heaven (2011),Drama|Fantasy,"Alexander Bracq, Denton Lethe, Thomas Thoroe, Maximo Salvo, Anthony Styles"
115027,Appointment in Tokyo (1945),Documentary|War,"Douglas MacArthur, Chester W. Nimitz, James Craig, George C. Kenney"
198753,Cloudburst (1951),Mystery|Thriller,"Robert Preston, Elizabeth Sellars, Colin Tapley, Sheila Burrell, Harold Lang"
189763,Entre amis (2015),Comedy,"Daniel Auteuil, Gérard Jugnot, François Berléand, Zabou Breitman, Mélanie Doutey"
169926,Kurt Braunohler: Trust Me (2017),Comedy,Kurt Braunohler
280732,As Aventuras de Pedro Malasartes (1960),Comedy,"Amacio Mazzaropi, Geny Prado, Nena Viana, Dorinha Duval, Noêmia Marcondes"
253188,Don Quijote del altillo (1936),Comedy,"Luis Sandrini, Nury Montsé, Eduardo Sandrini, Aurelia Musto, Roberto Blanco"
262859,The Newspaperman: The Life and Times of Ben Bradlee (2017),Documentary,"Ben Bradlee, Carl Bernstein, Tom Brokaw, Jim Lehrer, Sally Quinn"
270904,The Novelist's Film (2022),Drama,"Lee Hye-young, Kim Min-hee, Seo Young-hwa, Park Mi-so, Kwon Hae-hyo"
7234,"Strada, La (1954)",Drama,"Anthony Quinn, Giulietta Masina, Richard Basehart, Aldo Silvani, Marcella Rovere"
227614,Carmilla (2020),Drama|Fantasy|Romance,"Hannah Rae, Devrim Lingnau, Tobias Menzies, Greg Wise, Jessica Raine"
164596,Voyage to the Sky (1937),(no genres listed),
1913,Picnic at Hanging Rock (1975),Drama|Mystery,"Rachel Roberts, Vivean Gray, Helen Morse, Kirsty Child, Tony Llewellyn-Jones"
153714,Vogelfrei,(no genres listed),"Igors Suhoverhovs, Kārlis Spravņiks, Ints Teterovskis, Liubomiras Laucevicius, Emīlija Leiškalne"
212793,Devilman - Volume 2: Demon Bird (1990),Action|Animation|Fantasy|Horror,"Show Hayami, Yu Mizushima, Jun Konomaki, Takeshi Aono, Yoshiko Sakakibara"
200902,Le Caravage (2015),(no genres listed),
181681,marg mahi (2016),Drama,
174939,Starving in Suburbia (2014),Drama,"Laura Slade Wiggins, Emma Dumont, Callie Thorne, Izabella Miko, Brendan Meyer"
130254,Monte Cristo (1922),Drama|Romance,"John Gilbert, Estelle Taylor, Robert McKim, William V. Mong, Virginia Brown Faire"
235201,Ip Man: Kung Fu Master (2019),Action|Drama,"Yu-Hang To, Yuanli Ruoxin, Tong Xiaohu, Yue Dongfeng, Ren Yu"
151951,Holding the Man (2015),Drama,"Ryan Corr, Craig Stott, Guy Pearce, Sarah Snook, Anthony LaPaglia"
201616,Rise of the Superheroes (2019),Documentary,"Jenna Busch, Emma Loggins, Chris Claremont, Jeffrey Henderson"
25966,"Greatest Love, The (Europa '51) (1952)",Drama,"Ingrid Bergman, Alexander Knox, Ettore Giannini, Teresa Pellati, Giulietta Masina"
117523,Love You You (2011),Romance,"Hayden Panettiere, Paul Rust, Jack Carpenter, Lauren London, Lauren Storm"
151139,Carnival Story (1954),Drama|Romance,"Anne Baxter, Steve Cochran, Lyle Bettger, George Nader, Jay C. Flippen"
178123,Dabbe: Cin çarpmasi (2013),Horror,"Irmak Örnek, A. Murat Özgen, Cansu Kurgun, Elçin Atamgüç, Sabriye Günüç"
232721,Out Of Time (2020),Drama,
131019,The Intruders (2015),Thriller,"Miranda Cosgrove, Donal Logue, Tom Sizemore, Jenessa Grant, Austin Butler"
180301,"Cock Fight, No. 2 (1894)",(no genres listed),
259275,Savage (2009),Crime|Drama|Horror|Thriller,"Darren Healy, Nora-Jane Noone, John Burke, Jer O'Leary, Gerard Jordan"
290956,Overcome (2008),Drama,"Aaron U. Brown, Jaycee Lynn, Samuel Potter, Liosi Fehoko, Caitlin E.J. Meyer"
195019,The Keeping Hours (2017),Drama|Fantasy|Horror,"Carrie Coon, Lee Pace, Sander Thomas, Ana Ortiz, Ray Baker"
215043,He-Man and She-Ra: A Christmas Special (1985),Animation|Children,"John Erwin, Alan Oppenheimer, Linda Gary, Lana Beeson, Melendy Britt"
79106,Irene in Time (2009),Comedy|Drama|Romance,"Tanna Frederick, Andrea Marcovicci, Victoria Tennant, Karen Black, Joe Manganiello"
289747,Avarice (2022),Action|Thriller,"Gillian Alexy, Luke Ford, Nick Atkinson, Tom O'Sullivan, Priscilla-Anne Jacob"
134383,Power Trip (2003),Documentary,"Dennis Bakke, Piers Lewis, Butch Mederos, Bill O'Reilly, Michael Scholey"
146554,Hole (2014),(no genres listed),"Ken Harrower, Sebastian Deery, Peter Jarvis, Kelly Van der Burg, April Lee"
261835,"Poirot: ""The Labours of Hercules"" (2013)",Crime|Drama|Mystery,
5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),Drama,
1574,Fall (1997),Romance,"Eric Schaeffer, Amanda de Cadenet, Rudolf Martin, Francie Swift, Lisa Vidal"
198297,Robin Hood: The Rebellion (2018),Action|Adventure,"Ben Freeman, Brian Blessed, Marie Everett, Jamie Kenna, James G. Nunn"
216513,Firecrosser (2012),Adventure|Drama,"Dmytro Linartovych, Viktor Andriienko, Olha Hryshyna, Oleksandr Ihnatusha, Ivanna Illienko"
124667,Sally Hemings: An American Scandal (2000),(no genres listed),"Sam Neill, Carmen Ejogo, Diahann Carroll, Mare Winningham, Mario Van Peebles"
204870,Scott's Pizza Tours (2015),Documentary,Scott Wiener
50610,Beer League (2006),Comedy,"Artie Lange, Ralph Macchio, Cara Buono, Anthony DeSando, Jimmy Palumbo"
282263,Legong: Dance of the Virgins (1935),Drama,"Poetoe Aloes Goesti, Njong Njong Njoman, Saplak Njoman, Bagus Mara Goesti"
136902,Strange Powers: Stephin Merritt and the Magnetic Fields (2011),Documentary,"Laura Ballance, Carrie Brownstein, Ethan Cohn, Peter Gabriel, Neil Gaiman"
217059,Battle of Britain: The Real Story (2010),(no genres listed),"James Holland, James McNicholas"
335,Underneath (1995),Mystery|Thriller,"Peter Gallagher, Alison Elliott, William Fichtner, Adam Trese, Joe Don Baker"
199514,All the Colors of Giallo (2019),Documentary,"Lamberto Bava, Barbara Bouchet, Luciano Ercoli, Edwige Fenech, Lucio Fulci"
175161,Bobbi Jene (2017),Documentary,"Bobbi Jene Smith, Ohad Naharin, Or Schraiber, Laura Dern, Oscar Isaac"
209651,Cyber-C.H.I.C. (1990),Action|Comedy,"Kathy Shower, Jennifer Daly, Burt Ward, Ranson Baker, Kip King"
187781,Anxiety (1974),Drama,"Erkan Yücel, Kamran Usluer, Adem Tolay, Ayşe Emel Mesçi, Ayşe Emel Mesçi"
290125,Delta Space Mission (1984),Animation|Sci-Fi,"Mirela Gorea, Marcel Iureș, Dan Condurache, Ion Chelaru"
125569,The Amazing Catfish (2013),Comedy|Drama,"Ximena Ayala, Lisa Owen, Sonia Franco, Wendy Guillén, Andrea Baeza"
85205,"Merry Widow, The (1925)",Drama|Romance,"Mae Murray, John Gilbert, Roy D'Arcy, Josephine Crowell, George Fawcett"
116443,Counterplot (1959),Crime|Drama,"Forrest Tucker, Allison Hayes, Gerald Milton, Jackie Wayne, Richard Verney"
214246,Sinners' Holiday (1930),Crime|Romance,"Grant Withers, Evalyn Knapp, Lucille La Verne, Warren Hymer, James Cagney"
185689,Shalom Italia (2017),Documentary,
198613,The Vegetable (2018),Comedy,
27700,Evil (Ondskan) (2003),Drama,"Andreas Wilson, Henrik Lundström, Gustaf Skarsgård, Linda Zilliacus, Jesper Salén"
140962,Amnesiac (2015),Drama|Horror|Mystery,"Kate Bosworth, Wes Bentley, Shashawnee Hall, Richard Riehle, Patrick Bauchau"
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,"Danny Trejo, Mel Gibson, Demián Bichir, Amber Heard, Michelle Rodriguez"
169848,Some Dogs Bite (2010),Drama,"Thomas Brodie-Sangster, Aaron Taylor, Kian Smith, Cory Smith, Lewis Ryan Dickinson"
216436,Four Steps in the Clouds (1942),Comedy|Drama,"Gino Cervi, Adriana Benetti, Carlo Romano, Guido Celano, Aldo Silvani"
72263,MVP: Most Valuable Primate (2000),Comedy,"Kevin Zegers, Jamie Renée Smith, Alexa Benette Fox, Lomax Study, Russell Ferrier"
241056,Race Against Time (2000),Action|Sci-Fi|Thriller,"Eric Roberts, Cary Elwes, Sarah Wynter, Chris Sarandon, Diane Venora"
292035,Hope (2020),Drama,"Yann Gael, Jane Dowden, Chloe Angiama, Claire Cartwright, Isabel McClelland"
182081,Modern Inventions (1937),Animation|Children,"Clarence Nash, Billy Bletcher, Cliff Edwards, Adriana Caselotti"
271893,Sons of the Clouds: The Last Colony (2012),Documentary,"Javier Bardem, Elena Anaya, Carlos Bardem, Álvaro Longoria, Manu Chao"
44585,"Goodbye, South, Goodbye (1996)",Crime|Drama,"Jack Kao, Lim Giong, Vicky Wei, Annie Shizuka Inoh, Hsu Kuei-ying"
249160,Undergods (2021),Fantasy,"Johann Myers, Géza Röhrig, Michael Gould, Hayley Carmichael, Ned Dennehy"
144082,Mamma Ebe (1985),Drama,"Stefania Sandrelli, Ida Di Benedetto, Paolo Bonacelli, Enzo Robutti, Carlo Monni"
208383,Why Don't You Just Die! (2018),Comedy,"Aleksandr Kuznetsov, Vitaliy Khaev, Evgeniya Kregzhde, Mikhail Gorevoy, Elena Shevchenko"
233901,The Story of Us (2019),Romance,"Sam Page, Maggie Lawson, Marco Grazzini, Zibby Allen, Jay Hindle"
169792,Carrie Pilby (2016),Comedy,"Bel Powley, Vanessa Bayer, Colin O'Donoghue, William Moseley, Jason Ritter"
189687,Commando (1988),Action|Drama|Romance,"Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells, James Olson"
79195,Raincoat (2004),Drama|Romance,"Aishwarya Rai Bachchan, Ajay Devgn, Annu Kapoor, Mouli Ganguly, Pradip Adhikari"
6409,Bend of the River (1952),Western,"James Stewart, Arthur Kennedy, Julie Adams, Rock Hudson, Jay C. Flippen"
237440,Tokyo Rising (2020),Documentary,"John John Florence, Kelly Slater, Kolohe Andino"
276865,Honeymoon With My Mother (2022),Comedy,"Carmen Machi, Quim Gutiérrez, Justina Bustos, Yolanda Ramos, Dominique Guillo"
158611,The Weight of Chains (2010),Documentary,"Rade Aleksic, James Bissett, Michel Chossudovsky, Michael Parenti"
68552,Crossing Over (2009),Drama,"Harrison Ford, Ray Liotta, Alice Eve, Ashley Judd, Jim Sturgess"
110088,Blood on the Arrow (1964),Western,"Dale Robertson, Martha Hyer, Wendell Corey, Dandy Curran, Paul Mantee"
143729,Arrangiatevi! (1959),Comedy,"Peppino De Filippo, Totò, Laura Adani, Franca Valeri, Vittorio Caprioli"
123949,The Escape (2013),Drama,"Steve McQueen, James Garner, Richard Attenborough, James Donald, Charles Bronson"
135314,A Day in Court (1953),Comedy|Drama,
190155,The Year of Spectacular Men (2018),Comedy|Drama,"Madelyn Deutch, Zoey Deutch, Lea Thompson, Melissa Bolona, Avan Jogia"
122290,Homeboy (1988),Drama|Romance,"Mickey Rourke, Christopher Walken, Jon Polito, Debra Feuer, Antony Alda"
212595,Kathy Griffin: A Hell of a Story (2019),Comedy,Kathy Griffin
218431,Closer to Home (2016),Drama,"Cacilie Hughes, Jemma Evans, Michael Devon, Jennifer Joseph, Amelia Jeffries"
105051,"Jitney Elopement, A (1915)",Comedy,"Charlie Chaplin, Edna Purviance, Ernest Van Pelt, Leo White, Lloyd Bacon"
178203,Generation Baby Buster (2011),Documentary,
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,"Victoria Abril, Javier Bardem, Carmelo Gómez, Juan Diego, Sergi López"
181793,Dragon Around (1954),Animation|Children,"Clarence Nash, Dessie Flynn, James MacDonald"
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War,"Leonid Bykov, Serhiy Pidhornyi, Sergei Ivanov, Rustam Sagdullaev, Yevgeniya Simonova"
124637,Outlaw Justice (1999),Action|Western,"Kris Kristofferson, Willie Nelson, Travis Tritt, Waylon Jennings, Jonathan Banks"
204646,The Man from Majorca (1984),Action|Crime|Thriller,"Sven Wollter, Tomas von Brömssen, Håkan Serner, Ernst Günther, Thomas Hellberg"
149188,The Cuckoo Clock (1938),(no genres listed),"Vittorio De Sica, Oretta Fiume, Ugo Ceseri, Laura Solari, Lamberto Picasso"
101235,"Great Gatsby, The (1949)",Drama,"Alan Ladd, Betty Field, Macdonald Carey, Ruth Hussey, Barry Sullivan"
71650,Werner Herzog Eats His Shoe (1980),Documentary,"Werner Herzog, Errol Morris, Tom Luddy, Michael Goodwin, Chris Strachwitz"
3242,Santitos (1999),Comedy,"Dolores Heredia, Demián Bichir, Roberto Cobo, Ana Bertha Espín, Regina Orozco"
130042,Found (2012),Drama|Horror|Thriller,"Gavin Brown, Ethan Philbeck, Phyllis Munro, Louie Lawless, Alex Kogin"
246662,House of the Damned (1996),Horror,"Alexandra Paul, Greg Evigan, Briana Evigan, Eamonn Draper, Dick Donaghue"
228559,The Sharp End (2007),Adventure|Documentary,"Hank Caylor, Johnny Copp, Micah Dash, Alex Honnold, Lisa Rands"
145809,Cruel Jaws (1995),(no genres listed),"David Luther, George Barnes Jr., Scott Silveria, Kirsten Urso, Richard Dew"
274041,Kanchan Tirana (1968),Action|Drama,"P. Ramlee, Sarimah Ahmad, Jins Shamsudin"
188275,Mermaids (2003),Action|Crime|Fantasy|Romance,"Serah D'Laine, Nikita Ager, Erika Heynatz, Brittany Byrnes, Holly Brisley"
6018,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),Drama,"Stine Stengade, Lars Mikkelsen, Sven Wollter, Peaches Latrice Petersen, Camilla Bendix"
216495,Killing Mad Dogs (2001),Drama|Thriller,"Mozhdeh Shamsai, Majid Mozaffari, Reza Kianian, Mitra Hajjar, Dariush Arjmand"
262449,Antaheen (2009),Drama|Romance,"Rahul Bose, Radhika Apte, Aparna Sen, Kalyan Ray, Mita Vashisht"
232833,Max Cloud (2020),Action|Comedy|Sci-Fi,"Scott Adkins, Isabelle Allen, John Hannah, Lashana Lynch, Tommy Flanagan"
95425,"Map For Saturday, A (2007)",Documentary,
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,"Lon Chaney Jr., Claude Rains, Ralph Bellamy, Warren William, Patric Knowles"
205271,Black Mother (2018),Documentary,
131086,The Little Polar Bear: Lars and the Little Tiger (2002),Animation|Children,"Mijail Verona, Maximilian Artajo, Lisa Mitsching, Oliver Petszokat, Harry Rowohlt"
3279,Knockout (2000),Action|Drama,"Sophia Adella Luke, Eduardo Yáñez, Tony Plana, Paul Winfield, William McNamara"
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,"Frank Welker, Mindy Cohn, Grey DeLisle, Matthew Lillard, Greg Ellis"
176015,Frankenstein Created Woman (1967),Horror|Sci-Fi,"Peter Cushing, Susan Denberg, Thorley Walters, Robert Morris, Duncan Lamont"
142024,Seven Guns for Timothy (1966),Western,"Fernando Sancho, Sean Flynn, Ida Galli, Daniel Martín, Frank Oliveras"
31549,Fata Morgana (1971),Documentary|Drama|Sci-Fi,"Wolfgang Bächler, Manfred Eigendorf, Lotte Eisner, Günther W. Welpert, Wolfgang von Ungern-Sternberg"
91161,Strange Affair (1944),Mystery,"Allyn Joslyn, Evelyn Keyes, Marguerite Chapman, Edgar Buchanan, Nina Foch"
196559,Adventures of Mowgli: Akela's Last Hunt (1969),Adventure|Animation|Children,"Stepan Bubnov, Lyudmila Kasatkina, Anatoli Papanov, Sergei Martinson, Aleksandr Nazarov"
126166,Lightspeed (2006),Action|Fantasy|Sci-Fi,"Jason Connery, Nicole Eggert, Daniel Goddard, Lee Majors, Michael Flynn"
135442,The Skeleton Dance (1929),Animation,"Walt Disney, Carl W. Stalling"
229167,Protect and Serve (2007),Drama,"Dean Cain, Eric Balfour, Jessica Paré, Steve Harris, Tamala Jones"
244504,Sugar Daddy (2020),Drama,"Kelly McCormack, Amanda Brugel, Colm Feore, Ishan Davé, Nicholas Campbell"
88959,Michael the Brave (Mihai Viteazul) (1971),Action|Drama,"Amza Pellea, Ion Besoiu, Olga Tudorache, Irina Gărdescu, György Kovács"
213527,The Japon (2019),Comedy,"María León, Dani Rovira, Antonio Dechent, Cinta Ramírez, Iker Castiñeira"
167984,A Cinderella Christmas (2016),(no genres listed),"Emma Catherine Rigby, Peter Porte, Sarah Stouffer, Leland B. Martin, Lesley-Anne Down"
227150,Algorithm: BLISS (2020),Sci-Fi|Thriller,"Sean Faris, Sarah Roemer, Frank Deal, James Saito, Rob DeRosa"
489,Made in America (1993),Comedy,"Whoopi Goldberg, Ted Danson, Will Smith, Nia Long, Paul Rodríguez"
153828,"Waiter, Scarper! (1981)",Comedy,"Josef Abrhám, Libuše Šafránková, Zdeněk Svěrák, Daniela Bakerová, Eliška Balzerová"
166984,The Tobacconist of Vallecas (1987),Comedy|Drama,"Emma Penella, José Luis Gómez, Maribel Verdú, José Luis Manzano, Fernando Guillén"
164909,La La Land (2016),Comedy|Drama|Romance,"Ryan Gosling, Emma Stone, John Legend, Rosemarie DeWitt, J.K. Simmons"
89670,No Man of Her Own (1932),Drama|Romance,"Clark Gable, Carole Lombard, Dorothy Mackaill, Grant Mitchell, Elizabeth Patterson"
264015,Take Back the Night (2021),Horror,"Emma Fitzpatrick, Jennifer Lafleur, Angela Gulner, Sibongile Mlambo, Corina Kinnear"
62764,Black Moon (1975),Fantasy|Mystery|Sci-Fi|War,"Cathryn Harrison, Therese Giehse, Alexandra Stewart, Joe Dallesandro"
189315,The Do-Gooders (2005),Comedy|Crime,"Gérard Lanvin, Gérard Darmon, Jacques Villeret, Claude Brasseur, Hélène Seuzaret"
203002,Isle of Dogs (2011),Action|Crime|Thriller,
124681,Raffles (1939),Adventure|Comedy|Crime|Drama|Romance|Thriller,"David Niven, Olivia de Havilland, May Whitty, Dudley Digges, Douglas Walton"
26370,"Message, The (a.k.a. Mohammad: Messenger of God) (1976)",Adventure|Drama|War,
186121,Amateur Teens (2015),Drama,"Fabrizio Borsani, Jérôme Humm, Benjamin Dangel, Annina Walt, Chiara Carla Bär"
284319,Dusty Stacks of Mom: The Poster Project (2013),Animation|Documentary,Sharon Marney
89844,"Dukes, The (2007)",Comedy|Crime|Drama,"Jonathan Bennett, Randy Wayne, April Scott, Joel David Moore, Harland Williams"
227578,Peel (2019),Comedy|Drama,"Emile Hirsch, Jack Kesy, Garrett Clayton, Troy Hall, Shiloh Fernandez"
