movieId,title,genres
957,"Scarlet Letter, The (1926)",Drama
173213,The Goodbye Kiss (2006),Crime|Drama|Thriller
163190,Chevolution (2008),Documentary
164379,Bounty Hunters (2016),Action|Adventure|Comedy
282719,Dog Gone (2023),Adventure|Children|Drama
286469,Jason Isbell: Running With Our Eyes Closed (2023),Documentary
63237,Happily Ever After (1993),Animation|Children|Comedy|Musical
167890,Firecracker (1981),Action|Thriller
26815,Deadly Advice(1994),Comedy|Drama
225982,Doing Hard Time (2004),Action|Adventure|Crime|Drama
200368,Superlópez (2018),Action|Comedy
183971,VHS Forever?: Psychotronic People (2014),Documentary
132642,Target Earth (1954),Sci-Fi
195937,The Chinese Widow (2017),Drama|Romance|War
274,Man of the House (1995),Comedy
91395,That Cold Day in the Park (1969),Drama
203974,Okko's Inn (2018),Animation
292535,The Giants of Easter Islands (2023),(no genres listed)
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama
123639,Skylark (1993),Children|Drama
415,Another Stakeout (1993),Comedy|Thriller
121783,The Depraved (2011),Horror|Thriller
6157,Daredevil (2003),Action|Crime
194444,Chops (2009),Documentary
123755,Stranded (1935),(no genres listed)
150730,Jackpot (2011),Action|Comedy|Crime
64897,Mr. Wu (1927),Drama
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy
212915,Hijacked (2012),Action|Thriller
124048,Alice in Wonderland (1966),Children|Fantasy|Sci-Fi
237988,John A.: Birth of a Country (2011),Drama
236259,The Tale of Nishino (2014),Romance
143488,When Zachary Beaver Came to Town (2005),Children|Drama
130784,The Whisperer in Darkness (2011),Horror|Mystery|Sci-Fi|Thriller
33092,Acts of Worship (2001) ,Drama
190337,You Shall Not Sleep (2018),Horror|Thriller
140926,Treasure Guards (2011),Adventure
164791,"Signed, Sealed, Delivered (2013)",Comedy|Drama
203743,Into The Forest (2019),Horror
65935,"Visitor, The (Muukalainen) (2008)",Drama|Mystery
73929,Legion (2010),Action|Fantasy|Horror|Thriller
196819,Curious George 3: Back to the Jungle (2015),Animation|Children
95613,"Union, The (2011)",Documentary
106026,Folies Bergere de Paris (1935),Comedy|Musical
74946,She's Out of My League (2010),Comedy
130534,And I Alone Survived (1978),Adventure
208661,"Fala Sério, Mãe! (2017)",Children|Comedy
283209,Disquiet (2023),Horror|Mystery|Thriller
171507,Unspeakable Horrors: The Plan 9 Conspiracy,Comedy|Documentary
110428,Trouble Man (1972),Action|Crime|Drama
78059,"Velvet Vampire, The (1971)",Fantasy|Horror
25918,"Tree Grows in Brooklyn, A (1945)",Drama
138150,The Insurgents (2007),Drama|Thriller
151507,Terminus (2015),Sci-Fi|Thriller
147714,The Venetian Affair (1967),Action|Thriller
50858,Lonely Hearts (2006),Crime|Drama|Thriller
159189,Circus of the Dead (2014),(no genres listed)
2037,Candleshoe (1977),Adventure|Children|Comedy
72762,Armored (2009),Action|Drama|Thriller
199590,Leona,Drama
103333,Blutzbrüdaz (2013),Comedy
60625,"Tall T, The (1957)",Western
192423,Diverge (2016),Drama|Sci-Fi|Thriller
2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama
229567,Pekka Puupää kesälaitumilla (1953),Comedy
260813,Just Add Romance (2020),Romance
120232,For the First Time (1959),Musical
124013,Thoroughbreds Don't Cry (1937),Comedy|Drama
249620,Leily is with Me (1996),Comedy|War
168292,Tear This Heart Out (2008),Drama|Romance
125938,Reggie Watts: Why Shit So Crazy? (2010),Comedy
7621,Vengo (2000),Drama|Musical
172981,Irene (1940),Comedy|Romance
283707,Here comes another one (1984),(no genres listed)
273031,CMYLMZ (2008),Comedy
156617,The Roman Spring of Mrs. Stone (2003),Drama
236765,Return to Two Moon Junction (1995),Drama|Romance
184519,The Orphan (1979),Horror
267682,Beanie Mania (2021),Documentary
191153,Johnny Frank Garrett's Last Word (2016),Horror
105837,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira) (1994),Action|Sci-Fi
212851,Buffaloed (2020),Comedy|Drama
283571,Limbo,Crime|Drama|Mystery
218001,Be Still And Know (2019),Drama
184647,Varasto 2 (2018),Comedy
3261,Singles (1992),Comedy|Drama|Romance
180065,Three Summers (2017),Comedy
6852,In Cold Blood (1967),Crime|Drama
114567,Looking for Maria Sanchez (2013),Comedy|Romance
90819,"Last Days of Pompeii, The (1935)",Adventure|Drama
160106,Confession (2014),Crime
223161,"Bonitinha, Mas Ordinária (1981)",Comedy|Drama
127656,Mr. Kinky (1968),Comedy
153792,Fashion (2008),Drama|Romance
27564,Sex Is Comedy (2002),Comedy|Drama|Romance
465,Heaven & Earth (1993),Action|Drama|War
222465,The Terror of Batignolles (1931),Comedy|Crime
223348,The Legend of the Stardust Brothers (1985),Comedy|Fantasy|Romance|Sci-Fi
172105,Vysotsky: Thank God I'm Alive (2011),Drama
200044,KSI: Can't Lose (2018),Documentary
284017,Dressed as a Girl (2014),Documentary
144876,Cervantes (1967),Adventure
124552,The New Protocol (2008),Drama|Mystery
164520,Dangerously Excited (2011),Drama
131237,What Men Talk About (2010),Comedy
33148,King's Ransom (2005),Comedy|Crime
208727,Bangla (2019),(no genres listed)
178873,Slender (2016),Thriller
207423,The Centaurs (1921),Animation|Fantasy|Romance
291449,Summer Pasture (2011),Documentary|Drama
109203,"Story of Ruth, The (1960)",Drama
177105,Fan-Fan the Tulip (2003),Adventure|Comedy
273675,White Hot: The Rise & Fall of Abercrombie & Fitch (2022),Documentary
171723,Wushu (2008),Action|Drama
130778,The Fruit Machine (1988),Drama
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),Mystery
55176,In the Shadow of the Moon (2007),Documentary
245816,Caveat (2020),Horror
271915,Three of a Kind (1936),Comedy
3274,Single White Female (1992),Drama|Thriller
290251,Welcome Venice (2023),Drama
109989,On My Way (Elle s'en va) (2013),Comedy|Drama
109667,Great Freedom No. 7 (Port of Freedom) (Große Freiheit Nr. 7) (1944),Drama|Musical|Romance
248890,Mulberry (1986),Drama
276551,Spanking Love (1995),Drama
198003,U.S. Go Home (1994),Drama
224865,Reel Rock 6 (2011),Adventure|Documentary
194704,Listen to Me (1989),Drama|Romance
279306,The Greatest Beer Run Ever (2022),Comedy|Drama|War
139000,Rabid Love (2013),(no genres listed)
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance
163977,The End of Time (2012),(no genres listed)
1044,Surviving Picasso (1996),Drama
197871,A Simple Event (1974),Drama
71931,5th Day of Peace (Dio è con noi) (1969),Drama|War
212475,The Bull (2019),Drama
170559,A Bullet for Pretty Boy (1970),Action|Crime|Drama|Thriller
290886,Three Doors from Paradise (2018),Drama
172621,"It's sunny on Deribassovskaya, or: It's raining on Brighton Beach yet again (1993)",Action|Comedy|Crime
274577,Oskar (2018),Children|Comedy
124043,Martial Club (1981),Action
161336,Author: The JT LeRoy Story (2016),Documentary
214448,Laban the Little Ghost (2006),Animation|Children
276581,Over the Sky (2020),Animation|Drama|Fantasy
217531,Deconstructing the Beatles' Abbey Road: Side One,(no genres listed)
278872,The Upper Hand (1966),Crime|Drama|Thriller
146050,The Elusive Revengers (1966),Action|Adventure|Children
182119,The Barnyard Concert (1930),Animation
215767,Finding Fatimah (2017),(no genres listed)
95218,First Position (2011),Documentary
133667,Dear America: Letters Home from Vietnam (1987),Documentary|War
80653,"Missing Person, The (2009)",Drama|Film-Noir|Mystery
281842,13 Slays Till X-mas (2020),Horror
216933,Paar (1984),Drama
78974,Malice N Wonderland (2010),Drama|Musical
110597,Angels in the Outfield (1951),Comedy|Fantasy
2329,American History X (1998),Crime|Drama
233205,Rome: Engineering an Empire (2005),(no genres listed)
81180,30 Days of Night: Dark Days (2010),Horror|Thriller
205831,Elephants: Spy in the Herd (2003),Documentary
167996,Wedding Bells (2016),Romance
220106,Killer Sofa (2019),Comedy|Horror
230647,Adolescents (2020),Documentary
30952,Last Train from Gun Hill (1959),Drama|Western
266350,Dead Field (2006),Drama|War
176853,Stalked at 17 (2012),Drama|Thriller
168848,Devo: Hardcore Live! (2015),(no genres listed)
177673,Human (1962),Drama
159087,The Beast (2010),Documentary|Drama
172111,Walking Tall: Lone Justice (2007),Action|Crime|Drama|Thriller
164210,Zarkorr! The Invader (1996),Sci-Fi
5631,Between Strangers (2002),Drama
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
82182,If I Had a Million (1932),Comedy|Drama
152322,Prosecuting Casey Anthony (2013),Drama
291324,Uncommon (2015),(no genres listed)
186905,Paterno (2018),Drama
122409,Two Times Lotte (1950),Children|Comedy
136188,Hooking Up (2009),Comedy|Drama
47561,Shake It (En kort en lang) (2001),Comedy|Drama|Romance
177299,Kill Me Please (2015),Drama|Thriller
206885,Jesus Shows You the Way to the Highway (2019),Comedy|Sci-Fi|Thriller
248324,The Odd Job (1978),Comedy
218311,Red Shoes and the Seven Dwarfs (2019),Animation|Children|Romance
189445,Con il fiato sospeso (2013),Drama
213862,The Call of the Wild: Dog of the Yukon (1997),Adventure|Children|Drama
209853,Rubber Dolphin (2018),Drama
78081,Delusions of Grandeur (La folie des grandeurs) (1971),Comedy
116827,Dark Places (1974),Horror|Thriller
89707,In Vanda's Room (No Quarto da Vanda) (2000),Drama
179007,Up the Creek (1984),Comedy
252694,Truth and Lies: Monica and Bill (2019),Documentary
180351,All in Good Time (2012),Comedy|Romance
228933,The Beauty of Vice (1986),Comedy|Drama
164316,Dead Connection (1994),Drama|Thriller
289099,House of Money (2022),Thriller
288553,The New Boy (2023),Drama
137028,"Augusta, Gone (2006)",Drama
100001,"Comic, The (1969)",Comedy|Drama
211852,The German Lesson (2019),Drama
142865,Much Loved (2015),Drama
241064,After the Night with Valerie (2019),Drama|Fantasy|Romance
117608,Docks of New Orleans (1948),Comedy|Crime|Drama|Mystery|Thriller
136834,The Eye: Infinity (2005),Horror
156085,Sunshine Superman (2015),Documentary
155275,"Durango Is Coming, Pay or Die (1971)",Western
124348,The Land Before Time XIII: The Wisdom of Friends (2007),Animation|Children
205279,The Passion of Martin (1991),Comedy
153564,The Amazing Bulk (2012),Action|Animation|Comedy
171253,Brigsby Bear (2017),Comedy
55549,Manufacturing Dissent (2007),Documentary
198055,The Punishment (1962),Drama
2859,Stop Making Sense (1984),Documentary|Musical
5990,Pinocchio (2002),Children|Comedy|Fantasy
128083,Django and Sartana Are Coming... It's the End (1970),Western
227328,That Moment: Magnolia Diary (2000),Documentary|Drama
59178,Tarzan Escapes (1936),Action|Adventure
241448,Project Dreams - How to Build Mazinger Z's Hangar (2020),Comedy
147891,Goin' Coconuts (1978),Adventure|Comedy
1851,Leather Jacket Love Story (1997),Drama|Romance
198545,The Heifer (1985),Comedy|War
279968,All Is Vanity (2022),Comedy|Drama
189021,Vampire Cleanup Department (2017),Action|Comedy|Horror
130834,Dancers (1987),(no genres listed)
166486,Jackie (2016),Drama
173497,Baxter! (1973),Drama
219454,The Elfkins - Baking a Difference (2020),Animation|Children|Comedy
42543,She (1935),Adventure|Fantasy|Romance
119135,Momo (2001),Animation|Children|Fantasy
216855,The Flash (1990),Action|Crime|Sci-Fi
82388,"Sergeant, The (1968)",Drama
717,Mouth to Mouth (Boca a boca) (1995),Comedy
163549,Argentino QL (2016),Comedy
211744,Mine 9 (2019),Drama|Thriller
259843,Writer's Block,(no genres listed)
281412,Only a Mother (1949),Drama
160982,Slack Bay (2016),Comedy|Drama
211009,3 (2012),Drama|Romance
145773,Wolf Warrior (2015),Action|Adventure|War
142,Shadows (Cienie) (1988),Drama
214580,All the Dead Ones (2020),(no genres listed)
253858,Video Surveillance (2012),Comedy|Drama
157359,Reverb (2007),Horror
169632,Greg Giraldo: Midlife Vices (2009),Comedy
196027,Damned Summer (2017),Drama
102235,Manhunt (2013),Documentary|War
177823,Hide and Go Shriek (1988),Horror|Thriller
117694,Endure (2010),Mystery|Thriller
83310,Harlan: In the Shadow of Jew Suess (Harlan - Im Schatten von Jud Süss) (2006),Documentary
210603,Les vauriens (2006),Drama
161474,Around the World in 80 Days (1989),Adventure|Drama
189051,Run the Tide (2016),Drama
290517,I Don't Owe 100 Times (1990),Comedy
187343,A Fractured Leghorn (1950),(no genres listed)
174031,Patchwork (2015),Comedy|Horror
130686,The Final Girls (2015),Comedy|Horror
189181,The House of the Arrow (1953),Mystery
172263,Love and Mary (2007),Comedy|Romance
198011,Palavra (En)Cantada (2009),Documentary
34540,Pretty Persuasion (2005),Comedy|Drama
25767,"Man Who Laughs, The (1928)",Drama|Romance
105844,12 Years a Slave (2013),Drama
179221,Brawl in Cell Block 99 (2017),Action|Crime|Thriller
160960,Moonfire (1973),Action|Adventure|Drama
122663,Graveyard Shift (2005),Comedy
267570,The Leprechauns' Christmas Gold (1981),Animation|Children
105079,His Regeneration (1915),Western
272097,The Wedding Veil Legacy (2022),Comedy|Romance
272825,Istanbul (1989),(no genres listed)
244228,Brief Ecstasy (1937),Drama|Romance
137431,Leaving Barstow (2008),Drama|Romance
5947,Evelyn (2002),Drama
31251,Iceman (1984),Drama|Sci-Fi
104245,Planes (2013),Adventure|Animation|Comedy
185981,Spinning Man (2017),Drama|Mystery|Thriller
7758,Same Old Song (On connaît la chanson) (1997),Comedy|Drama|Musical
137494,Who Killed Pasolini? (1995),Drama
46788,Prophecy (1979),Horror|Sci-Fi
159698,The Pool (2014),Horror|Thriller
116680,Twice-Told Tales (1963),Horror|Mystery|Romance|Sci-Fi
237021,Cam Girlz (2015),Documentary
232855,Sweet River (2020),Horror
195897,Out of Sight (2010),Animation
107974,"Bride Comes Home, The (1935)",Comedy|Romance
207678,The Wolf House (2018),Animation|Drama|Horror
213962,Final Stab (2001),Horror
27360,"Quickie, The (2001)",Crime|Drama
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller
161670,In Celebration (1975),(no genres listed)
184501,Samson (2018),Action|Drama
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy
171137,Looking for Light: Jane Bown (2014),Documentary
205639,Foster Child (2007),Drama
127100,Heavy Weather (1995),Comedy
275761,Diorama (2022),Comedy|Drama
176977,Close to Eden (1991),Drama
163492,Black Road (2015),Sci-Fi|Thriller
259,Kiss of Death (1995),Crime|Drama|Thriller
151705,Crescendo (2011),(no genres listed)
263699,Stukas (1941),Drama|War
7487,Henry & June (1990),Drama
248916,The Brave Lion (1974),Action|Drama
142833,Chup Chup Ke (2006),Comedy
252160,What if Gargiulo Finds Out? (1988),Comedy|Crime
289773,We Are Not Angels 3: Rock & Roll Strike Back (2006),Comedy
4386,Cats & Dogs (2001),Children|Comedy
196761,Highway (2002),Action|Adventure|Drama
175479,Detective Conan: Crimson Love Letter (2017),Action|Adventure|Animation|Children|Crime|Mystery
208281,Rabid (2019),Horror|Sci-Fi
141838,Incognito from St.Petersburg (1977),Comedy
198649,"Ray Romano: Right Here, Around the Corner (2019)",Comedy
171019,Stand Up and Be Counted (1972),Comedy|Drama
248784,"Like Mother, Like Daughter (2007)",Drama|Mystery
229885,Description of a Struggle (1960),Documentary
209321,Babyteeth (2019),Comedy|Drama
194919,What They Had (2018),Drama
250162,Daredevil Droopy (1951),Animation|Comedy
121374,Bill Burr: Why Do I Do This? (2008),Comedy
193751,The Riot Act (2018),Thriller
255893,The Chess Game of the Wind (1976),Drama
181455,The Shadow of Chikara (1977),Horror|Western
180201,Muay Thai Fighter (2007),Action|Thriller
287101,The New Toy (2022),Comedy
79337,Downstairs (1932),Drama
214898,Kannum Kannum Kollaiyadithaal (2020),Comedy|Drama|Romance
8376,Napoleon Dynamite (2004),Comedy
204214,Burn Out (2017),Action|Thriller
112700,Bachelor Flat (1962),Comedy
222388,Horses' Collars (1935),Comedy
161818,VeggieTales: Duke and the Great Pie War (2005),Animation|Children
141446,The Marquis (2011),Comedy
261819,The Pocatello Kid (1931),Western
172823,Phenomenon II (2003),Drama|Sci-Fi
246992,The Light (2004),Drama
275965,Hinterland (2021),Crime|Horror|Mystery|Thriller
204696,Brahms: The Boy II (2019),Horror|Mystery|Thriller
7447,MC5*: A True Testimonial (2002),Documentary
124300,White: The Melody of the Curse (2011),Horror
266668,Noah’s Shark (2021),Horror|Thriller
91854,Mantrap (1926),Comedy
214506,El Coyote (2019),(no genres listed)
117736,The Dark Horse (1932),Comedy
273661,The Gambling Terror (1937),Western
199229,Freehold (2017),Comedy|Thriller
218479,The Kennel Murder Case (1933),Crime|Drama|Mystery
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
149077,The Perfect Weapon (1991),Action|Drama
186141,Dumb Criminals: The Movie (2015),Comedy
25872,It Started with Eve (1941),Comedy|Musical|Romance
233485,Leap (2020),Drama
228,Destiny Turns on the Radio (1995),Comedy
211924,Das hat man nun davon (1970),Comedy
121819,The Last Posse (1953),Western
150132,"Taxi, Trailer and Bullfight (1958)",Comedy
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
206817,Paranormal Farm (2017),(no genres listed)
214516,Alternative 3 (1977),Documentary
200488,"Raza, el espíritu de Franco (1977)",Documentary
137998,Liberated Zone (2003),Comedy|Drama|Romance
98144,"Conscientious Objector, The (2004)",Documentary|War
200124,Beneath The Leaves (2019),Thriller
107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),Adventure|Animation|Drama|Sci-Fi|War
88756,Christmas Carol: The Movie (2001),Animation|Children
112275,For No Good Reason (2012),Documentary
225838,Twins Mission (2007),Action
143914,Kiss (1963),Documentary
155026,"Office Wife, The (1930)",Drama|Romance
133129,Barbie in Princess Power (2015),Animation|Children
239140,Carmen's Innocent Love (1952),Comedy|Drama|Romance
166500,The Werewolf of Washington (1973),Horror
121471,Operation Delta Force 3: Clear Target (1999),Action|Crime
230043,The Real Sopranos (2006),Documentary
122729,Oblivion (1994),Action|Documentary|Sci-Fi
259289,Cosmic Calendar Girls (2016),Comedy|Romance|Sci-Fi
247982,Quest for Honor (2009),(no genres listed)
7402,"Food of the Gods, The (1976)",Horror|Sci-Fi
210471,Back of the Net (2019),Children|Drama
177509,La fame e la sete (1999),(no genres listed)
232603,Crackheads (2013),Comedy|Drama
7231,"Where Angels Go, Trouble Follows (1968)",Comedy
194200,Hell Fest (2018),Horror
199023,Real Cases of Shadow People: The Sarah McCormick Story (2019),Horror|Mystery|Thriller
127256,The Old Gun (1975),Drama|Thriller|War
212777,The Outlaw Brothers (1990),Action|Comedy|Crime
130746,Bolero (1984),Drama|Romance
195419,Children of the Air (2012),(no genres listed)
7726,Boy Meets Girl (1998),Comedy|Romance
52182,Eklavya: The Royal Guard (2007),Action|Drama|Thriller
219272,Teiichi: Battle of Supreme High (2017),Comedy|Drama
286293,"Luciano Serra, Pilot (1938)",Drama|War
189561,Homo sapiens (2005),Documentary
253746,Crashing Through the Snow (2021),Children|Comedy|Romance
144112,Roberto Rossellini: Frammenti e Battute (2000),(no genres listed)
273823,9 Bullets (2022),Action|Thriller
153798,Bhoothnath (2008),Comedy|Sci-Fi
186151,Robbery Under Arms (1957),Drama|Western
288373,Mister Wolf (1949),Animation
96753,Blue Like Jazz (2012),Comedy|Drama
236113,Love Affair(s) (2020),Drama|Romance
167154,Say 'I Love You' (2014),Drama|Romance
129451,Ingenious (2009),Comedy|Drama|Romance
287979,Buddy Games: Spring Awakening (2023),Comedy
196637,The Breakup Girl (2015),Comedy|Drama
166631,A Woman Possessed (1975),Horror
187987,"Pro Fedota-streltsa, udalogo molodtsa (2008)",Adventure|Animation|Children
128275,Windrider (1986),Drama|Romance
262663,Play It Safe (2021),Drama
214782,The Jigsaw Murders (1989),Crime|Mystery|Thriller
229421,Transhood (2020),Documentary
52942,At Five in the Afternoon (Panj é asr) (2003),Drama
107130,"Adventure in Space and Time, An (2013)",Drama
109323,Are All Men Pedophiles (2013),Documentary
33834,Land of the Dead (2005),Action|Horror|Thriller
103288,"Revisionaries, The (2012)",Documentary
132920,The New Black Emanuelle (1976),Drama
201130,Hectic Knife (2016),Comedy
201741,Private Violence (2014),Documentary
173235,Tokyo Idols (2017),Documentary
171223,Supervention (2013),Documentary
228547,Her Jungle Love (1938),Action|Adventure|Romance
198359,Tokio Jokio (1943),Animation
89635,"Story of Me, The (O contador de histórias) (2009)",Drama
98027,"Age of Innocence, The (1934)",Drama|Romance
202015,Raoul Taburin (2019),Comedy
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
3727,Near Dark (1987),Horror|Western
61267,Fly Me to the Moon (2008),Adventure|Animation|Children|IMAX
211321,DevilDolls (2012),Horror
249598,The Delinquents (1989),Drama|Romance
247802,Mr. Go (2013),Action|Comedy|Drama
167062,Automatic (1995),Action|Horror|Sci-Fi|Thriller
79695,"Expendables, The (2010)",Action|Adventure|Thriller
168036,The Good Witch's Gift (2010),Children|Drama|Fantasy
200464,Nine Letters to Bertha (1966),Drama
286191,Sasq-Watch! (2017),Comedy
944,Lost Horizon (1937),Drama
132745,The Naked Street (1955),Drama|Thriller
154392,Offset (2006),Drama
147591,Dark Rising 2:  Summer Strikes Back (2011),Action|Comedy|Fantasy|Sci-Fi
201688,Swell (2019),(no genres listed)
56945,"Perfect Holiday, The (2007)",Comedy|Romance
147895,Recep İvedik (2008),(no genres listed)
80831,Let Me In (2010),Drama|Horror|Mystery
232879,The Road to Singapore (1931),Drama|Romance
3173,Any Given Sunday (1999),Drama
194456,Angel of H.E.A.T. (1983),Action|Thriller
3109,"River, The (1984)",Drama
287509,Anwar: The Untold Story (2023),Drama
145118,Sugar Coated (2015),(no genres listed)
157933,A Woman at Her Window (1976),Crime|Drama
215741,Anna of Rhodes (1948),Adventure|Drama|Romance
215589,The Animal People (2019),(no genres listed)
269660,9/11: Fifteen Years Later (2016),Documentary
181115,Hangman (2017),Crime|Mystery|Thriller
258729,"Please, Not Now! (1961)",Comedy
258983,Loan Shark (1952),Crime|Drama
33639,Mad Hot Ballroom (2005),Children|Documentary
238264,Feedback (2020),Comedy
4713,Altered States (1980),Drama|Sci-Fi
91688,Salvation Boulevard (2011),Comedy|Thriller
216603,Ophélia (1963),Drama
32234,Julia (1977),Drama
103286,Shark Alarm at Müggelsee (Hai Alarm am Müggelsee) (2013),Comedy
187465,Little Forest (2018),Drama
285181,The Fortress (2008),Documentary
239350,The Machine Gun Dragon (1976),Action|Crime
271066,Edge Codes.com: The Art of Motion Picture Editing (2004),Documentary
191283,Disgraced (2017),Documentary
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
247330,The Case of the Naves Brothers (1967),Drama
204380,The Olsen Gang Outta Sight (1977),Children|Comedy|Crime
225341,Range Runners (2020),Thriller
964,Angel and the Badman (1947),Romance|Western
245890,Bewildered Bolbol (2010),Comedy|Romance
176281,A Short Stay in Switzerland (2009),Drama
86977,Oh My God (2009),Documentary
253772,The Deep House (2021),Horror
261319,Lil Rel Howery: Live in Crenshaw (2019),Comedy
181437,I Killed John Lennon (2005),Documentary
25868,Ball of Fire (1941),Comedy|Romance
153230,The Forbidden Quest (1993),(no genres listed)
160890,He Who Must Die (1957),Drama
160173,Vares: Tango of Darkness (2012),(no genres listed)
140437,Joni (1979),Drama
90167,Small Town Girl (1953),Musical|Romance
195003,Shattered (2017),Drama
194845,Delirium (2018),Horror|Thriller
93083,Live Music (2009),Animation
168414,Olé ! (2005),Comedy
145994,Formula of Love (1984),Comedy
239680,Fanfare for a Death Scene (1964),Action|Thriller
164817,Honey 2 (2011),Comedy|Drama
215917,Almost True: The Noble Art of Forgery (1997),Documentary
142620,Solomon's Perjury 1: Suspicion (2015),(no genres listed)
270466,Tall Girl 2 (2022),Comedy|Drama|Romance
193041,One Cut of the Dead (2017),Comedy|Horror
125339,Skinwalkers (2002),Crime|Drama|Mystery|Thriller
142788,Witchboard 2: The Devil's Doorway (1993),Horror|Mystery
6804,Crimewave (1985),Comedy|Crime
124775,The Lost Squadron (1932),(no genres listed)
148703,The Wave (1891),Documentary
197755,Bugs and Thugs (1954),Animation
133565,Tiara Tahiti (1962),(no genres listed)
175079,Hidden in the Woods (2012),Action|Drama|Horror|Thriller
215481,Hide (2011),Drama|Thriller
207287,ami. exe (2017),Sci-Fi
165493,The Babushkas of Chernobyl (2015),(no genres listed)
185645,Stone Cold Steve Austin: The Bottom Line on the Most Popular Superstar of All Time (2011),Documentary
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy
123071,Red Dust (1990),(no genres listed)
196273,O Leão da Estrela (2015),Comedy
106852,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2) (1962)",Action|Drama
152348,Hum Kisi Se Kum Nahin (2002),Action|Comedy|Drama|Romance
281752,Retrograde (2022),Documentary|War
136842,The Price of Life (1987),(no genres listed)
6959,Timeline (2003),Action|Adventure|Sci-Fi
94101,Crime After Crime (2011),Documentary
119031,The Son of the Sheik (1977),Action|Comedy
282905,JUNG_E (2023),Action|Adventure|Sci-Fi
117895,Maze Runner: Scorch Trials (2015),Action|Thriller
121493,"Love, Money, Love (2000)",Drama|Romance
166369,Sour Grapes (2016),Documentary
189101,The Desert Bride (2017),Drama
108575,Dear Mr. Watterson (2013),Documentary
1199,Brazil (1985),Fantasy|Sci-Fi
8906,Cannibal Holocaust (1980),Horror
148038,The List (2013),Thriller
248382,The Enormity of Life (2021),Comedy|Drama|Romance
40851,Zathura (2005),Action|Adventure|Children|Fantasy
284863,Tell Me About Yourself (2022),Comedy|Drama
134835,The Golden Bat (1966),(no genres listed)
155927,Vdrebezgi (2011),(no genres listed)
190979,Siberia (2018),Crime|Romance|Thriller
81061,Party Girl (1958),Drama|Film-Noir
186455,The Colt (2005),Children|Drama|War
61475,August Evening (2007),Drama
134154,What the Peeper Saw (1971),Drama|Horror|Thriller
199153,Jimi Hendrix at the Isle of Wight (1996),Documentary
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
280532,"Murder, She Wrote: The Celtic Riddle (2003)",Mystery
133361,The Golden Calf (1968),Comedy|Drama
120940,The Hire: Ambush (2001),Action
8851,Smile (1975),Comedy
78827,Bluebeard (Barbe Bleue) (2009),Fantasy
112959,Go for Sisters (2013),Crime|Drama
232873,Yogi's Great Escape (1987),Animation
158216,Malady of Love (1987),Drama|Romance
128437,L'avvertimento (1980),Crime
253262,Sennan Asbestos Disaster (2016),Documentary
125143,"Cossacks, The (1928)",Action|Drama|Romance|War
169392,Pre Vis Action (2016),Action
39421,After School Special (a.k.a. Barely Legal) (2003),Comedy
199295,Antes que cante el gallo (2016),Drama
164342,Paranoia (1967),Drama
657,Yankee Zulu (1994),Comedy|Drama
94266,"Five-Year Engagement, The (2012)",Comedy|Romance
80641,Boy on a Dolphin (1957),Adventure|Romance
178289,A Second Knock at the Door (2012),Documentary|War
155952,The Rich Are Always with Us (1932),Comedy|Drama|Romance
292507,She Came to Me (2023),Comedy|Drama|Romance
149704,The Famous and the Dead (2009),Drama
124129,Menno's Mind (1997),Sci-Fi|Thriller
74416,Fish Tank (2009),Drama
134714,Brush with Danger (2014),Action|Drama|Thriller
233817,Mississippi River Sharks (2017),Comedy|Horror|Thriller
220772,It All Started at the End (2015),Documentary
217234,The Phoenix Tapes '97 (2016),Documentary|Horror|Sci-Fi
157783,Sin: The Movie (2000),Animation|Sci-Fi
142532,Call Girl of Cthulhu (2014),Comedy|Horror
268010,High Diving Scene (1901),Documentary
215147,After Truth: Disinformation and the Cost of Fake News (2020),Documentary
210845,The Director and the Jedi (2018),Documentary
225599,Porcelain Horse (2012),Drama
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
